iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,post_hoc_surrogate_incumbent_iteration,post_hoc_surrogate_incumbent_mean,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score
0,0.21839762094225468,0.27124881291547953,0.27211538461538465,0,-0.7816023790577453,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.09605636322463762,0.0725012707361022,0.04425968336154586
1,0.3112679431069123,0.295144824311491,0.314351851851852,0,-0.7816023790577453,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.3941700973731886,0.16551915345871243,0.221397988648811
2,0.23381935626326256,0.27154558404558393,0.2731600189933523,0,-0.7816023790577453,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.1455601336050729,0.07365648537498186,0.04864084436921261
3,0.5,0.5,0.5,0,-0.7816023790577453,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,1.0,0.962940714384732,1.0
4,0.29794818262111156,0.3634852801519469,0.3646486229819563,0,-0.7816023790577453,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.3514136662137682,0.43154198049997683,0.43234093398386964
5,0.2173808407687705,0.2751187084520418,0.2747032288698956,5,-0.7826191592312295,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.09279249886775344,0.08756526962709633,0.05511301403963031
6,0.27494582500902986,0.28688271604938276,0.2995726495726496,5,-0.7826191592312295,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.27757609827898594,0.1333579779122959,0.15941451757443045
7,0.24263030709625721,0.2942545109211776,0.2900997150997151,5,-0.7826191592312295,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.17384328577898575,0.1620535095420726,0.119685352982177
8,0.27018728624881483,0.2878798670465337,0.2915360873694207,5,-0.7826191592312295,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.2623011888586957,0.13723949909893204,0.1257094493677192
9,0.22519895614643992,0.29334045584045576,0.29502611585944916,5,-0.7826191592312295,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.11788864923007225,0.15849544845432212,0.1403465100069702
10,0.5,0.5,0.5,5,-0.7826191592312295,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,1.0,0.962940714384732,1.0
11,0.2089986056791503,0.2730413105413104,0.27797958214624874,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06588552423007256,0.07947876715493656,0.06885392810913078
12,0.21857356003657036,0.2847578347578348,0.2875474833808167,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.09662112771739095,0.1250866410979157,0.10898138006571771
13,0.2914403725901846,0.2848053181386515,0.2987891737891737,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.3305235960144927,0.12527147544013653,0.15612864681867958
14,0.21449027925922182,0.2698124406457739,0.27509496676163336,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.08351379642210213,0.06691003188392344,0.056755949417504815
15,0.34444015178450493,0.29738841405508076,0.33675213675213667,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.5006528872282608,0.17425257612864448,0.31534402071094286
16,0.21597417631721527,0.2820156695156695,0.27952279202279207,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.08827710597826112,0.11441245783466515,0.07532609777954848
17,0.24635890023251616,0.29283000949667615,0.2894824311490979,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.18581206974637698,0.15650847927544892,0.11709648511401038
18,0.21976597772472795,0.28704890788224124,0.28644349477682807,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.10044878849637681,0.13400489811006858,0.1043512894553422
19,0.293746218790916,0.32076210826210827,0.31001899335232674,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.33792536231884046,0.26523728108682554,0.20322612765110082
20,0.2767598212673259,0.29608262108262107,0.2924145299145299,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.2833990262681162,0.16916963171757265,0.12939360748780263
21,0.2272649407140278,0.28438983855650524,0.2835351377018043,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.12452045969202936,0.12365417494570458,0.09215373892263262
22,0.30387067065668893,0.31324786324786325,0.3383784425451093,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.37042485280797155,0.23598724643038635,0.32216469182515245
23,0.21755295103616423,0.2692188983855651,0.2727801519468186,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.0933449728260873,0.06459960260616412,0.0470476949118792
24,0.30703130643595644,0.30857075023741687,0.3098053181386514,11,-0.7910013943208497,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.38057049365942025,0.21778106372163894,0.20232998108135028
25,0.5,0.5,0.5,11,-0.7907061576843262,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,1.0,0.962940714384732,1.0
26,0.2130520477081358,0.2693257359924027,0.2742996201329535,11,-0.7906273007392883,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.078897073143116,0.06501547987616088,0.0534202927412133
27,0.22635443826470714,0.2973290598290599,0.29820750237416904,11,-0.7906166315078735,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.12159774682971,0.17402153320086852,0.15368913671213813
28,0.21747065330263216,0.27849002849002846,0.2902659069325735,11,-0.7907398343086243,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.09308079710144931,0.10068850792477194,0.12038235586975987
29,0.21120706105523945,0.28182573599240257,0.2891025641025642,11,-0.7909462451934814,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.07297466598731875,0.11367312046578182,0.11550333565667698
30,0.21358686834055718,0.26961063627730286,0.27789648622981955,11,-0.7909954786300659,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.08061384737318865,0.06612448592948501,0.06850542666533935
31,0.21008120957774623,0.27211538461538465,0.27680436847103507,11,-0.791085958480835,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.0693606827445655,0.07587449748163184,0.06392512197550539
32,0.21023605396970513,0.2747269705603038,0.2786680911680912,32,-0.790902316570282,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06985773324275356,0.08604038630377457,0.0717415115005482
33,0.21043019718723188,0.27401471984805326,0.27865622032288695,32,-0.790822446346283,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.07048093297101445,0.08326787117046339,0.07169172558000615
34,0.20873928069551673,0.272210351377018,0.2778846153846154,34,-0.7913704514503479,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.0650530910326088,0.07624416616607307,0.06845564074479778
35,0.2107955106607522,0.2709876543209877,0.27488129154795815,34,-0.7915360927581787,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.07165358922101464,0.07148468185388827,0.05585980284775475
36,0.2082539014882162,0.2725902184235517,0.2766619183285849,34,-0.7916060090065002,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06349502377717413,0.0777228409038393,0.06332769092900518
37,0.21216095040972505,0.26810303893637233,0.2723765432098766,34,-0.7917143702507019,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.0760366508152175,0.06025599556397565,0.045354973613462655
38,0.2090666162975755,0.2743589743589744,0.2785137701804369,34,-0.7915548086166382,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06610383831521746,0.08460792015156389,0.07109429453350642
39,0.21541274436769153,0.26296296296296295,0.26977682811016146,34,-0.7916169166564941,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.08647490942028992,0.040247678018575456,0.03445185701483664
40,0.21000481821978423,0.2748100664767331,0.2785018993352326,34,-0.7916615605354309,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06911546648550748,0.08636384640266113,0.0710445086129644
41,0.2079915077994492,0.2734924026590694,0.2772910731244065,34,-0.7917045950889587,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06265274003623202,0.08123469340603467,0.0659663447177143
42,0.209341050244932,0.2717236467236467,0.27727920227920233,36,-0.7916813492774963,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.0669847712862318,0.07434961415831008,0.06591655879717273
43,0.21754098484976758,0.2817188983855652,0.2948599240265908,36,-0.7917425632476807,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.09330656136775405,0.11325724319578592,0.13964950711938734
44,0.21039664601110653,0.2757359924026591,0.27876305792972456,36,-0.7916849851608276,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.07037323369565204,0.08996811607596672,0.0721397988648812
45,0.2086434489141722,0.2711538461538462,0.27194919278252616,36,-0.7922505140304565,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06474547101449284,0.07213160205166097,0.043562680473962515
46,0.21350987205968674,0.2735636277302944,0.2747625830959164,36,-0.7921860218048096,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.08036668931159455,0.08151194491936571,0.055361943642338145
47,0.2245642332893133,0.2847815764482431,0.28158831908831905,36,-0.7921876311302185,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.11585118885869579,0.1251790582690259,0.08398884795379885
48,0.21840458020113762,0.2739197530864197,0.2769824311490978,36,-0.7923722863197327,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.09607870244565186,0.0828982024860213,0.06467191078363076
49,0.20943354525034985,0.2732312440645773,0.27846628679962016,36,-0.7922117114067078,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06728168025362312,0.08021810452381987,0.07089515085133968
50,0.2120510590207233,0.271011396011396,0.2747388414055081,36,-0.7922808527946472,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.07568389945652189,0.07157709902499848,0.05526237180125501
51,0.20922697201340912,0.2784306742640076,0.27873931623931625,36,-0.7921302914619446,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06661858016304337,0.10045746499699601,0.07204022702379806
52,0.21833712336053546,0.28658594491927825,0.29293684710351375,36,-0.792159378528595,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.09586216598731892,0.1322027632734158,0.13158418799163624
53,0.20865766901158067,0.27762345679012357,0.28061490978157644,36,-0.7923015356063843,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06479111752717406,0.09731528117924317,0.07990640246938197
54,0.2083489202390627,0.2725071225071226,0.2778252611585945,36,-0.7920830845832825,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.0638000339673914,0.0773993808049536,0.06820671114208947
55,0.21836257421328276,0.2697649572649573,0.2730769230769232,36,-0.792019248008728,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.09594386322463774,0.06672519754170304,0.04829234292542164
56,0.21356504173438984,0.27651946818613493,0.2870251661918328,36,-0.7919637560844421,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.08054378396739148,0.09301788272260979,0.1067907995618841
57,0.2093376111788342,0.27137939221272556,0.2751068376068375,36,-0.7921927571296692,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.0669737318840579,0.07300956517720959,0.056805735338046386
58,0.20819959775272023,0.272340930674264,0.27775403608736937,41,-0.7921777367591858,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06332070878623206,0.07675246060718047,0.06790799561883915
59,0.20814380375524855,0.27338556505223166,0.2773148148148148,41,-0.7922220230102539,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.06314161005434794,0.08081881613603747,0.06606591655879743
60,0.239143284544449,0.30236229819563143,0.3012820512820513,41,-0.7920069098472595,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.16264994338768138,0.1936139734762711,0.16658369013243104
61,0.20838620500643368,0.2732431149097816,0.27768281101614445,41,-0.7920276522636414,363700,2,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,0.0639197180706522,0.08026431310937542,0.06760928009558974
