iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score
75,0.22535492457852713,0.211914565105507,0.20822611082518439,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.8114688107544125,0.1337579617834401,0.027851189266107874
76,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
77,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
78,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
79,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
80,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
81,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
82,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
83,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
84,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
85,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
86,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
87,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
88,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
89,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
90,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
91,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
92,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
93,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
94,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
95,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
96,0.22318378438331865,0.21731857951621203,0.21380168124892773,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7918879749433908,0.27333148712267996,0.1335637324659452
97,0.22326419698314126,0.21652513295591014,0.21328701320981303,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7926131910845404,0.2528385488784275,0.12380565155519219
98,0.2233751109139308,0.2182192485846628,0.21503474009264023,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7936134892102618,0.29659374134588473,0.15694246798129435
99,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
100,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
101,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
102,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
103,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
104,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
105,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
106,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
107,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
108,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
109,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
110,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
111,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
112,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
113,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
114,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
115,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
116,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
117,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
118,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
119,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
120,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
121,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
122,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
123,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
124,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
125,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
126,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
127,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
128,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
129,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
130,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
131,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
132,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
133,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
134,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
135,0.22325587843833195,0.21230056613484294,0.2165680219591697,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7925381687251105,0.14372749930766826,0.1860134173612503
136,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
137,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
138,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
139,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
140,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
141,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
142,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
143,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
144,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
145,0.22369121561668137,0.2124185108938068,0.21598902041516554,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7964643388685705,0.1467737468845186,0.17503557633665132
146,0.2232780612244898,0.21423057128152356,0.21744724652599068,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7927382283502541,0.1935751869288319,0.20268347225045397
147,0.2232780612244898,0.21423057128152356,0.21744724652599068,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.7927382283502541,0.1935751869288319,0.20268347225045397
